releaseTime,stableId,startLat,startLon,destLat,destLon
2021-10-11T06:08:00,P1-0097,45.38102036933288,-75.7008583198179,45.3792575,-75.7004525
2021-10-11T06:08:00,P2-0097,45.38390667961675,-75.69632414571365,45.3792575,-75.7004525
2021-10-11T06:08:00,P3-0097,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:00,P4-0097,45.385682818310016,-75.69505807743009,45.3792575,-75.7004525
2021-10-11T06:08:00,P5-0097,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:00,P6-0097,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:00,P7-0097,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:05,P1-0098,45.38102036933288,-75.7008583198179,45.3792575,-75.7004525
2021-10-11T06:08:05,P2-0098,45.38390667961675,-75.69632414571365,45.3792575,-75.7004525
2021-10-11T06:08:05,P3-0098,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:05,P4-0098,45.385682818310016,-75.69505807743009,45.3792575,-75.7004525
2021-10-11T06:08:05,P5-0098,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:05,P6-0098,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:05,P7-0098,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:10,P1-0099,45.38102036933288,-75.7008583198179,45.3792575,-75.7004525
2021-10-11T06:08:10,P2-0099,45.38390667961675,-75.69632414571365,45.3792575,-75.7004525
2021-10-11T06:08:10,P3-0099,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:10,P4-0099,45.385682818310016,-75.69505807743009,45.3792575,-75.7004525
2021-10-11T06:08:10,P5-0099,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:10,P6-0099,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:10,P7-0099,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:15,P1-0100,45.38102036933288,-75.7008583198179,45.3792575,-75.7004525
2021-10-11T06:08:15,P2-0100,45.38390667961675,-75.69632414571365,45.3792575,-75.7004525
2021-10-11T06:08:15,P3-0100,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:15,P4-0100,45.385682818310016,-75.69505807743009,45.3792575,-75.7004525
2021-10-11T06:08:15,P5-0100,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:15,P6-0100,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:15,P7-0100,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:20,P3-0101,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:20,P5-0101,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:20,P6-0101,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:20,P7-0101,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:25,P3-0102,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:25,P5-0102,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:25,P6-0102,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:25,P7-0102,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:30,P3-0103,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:30,P5-0103,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:30,P6-0103,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:30,P7-0103,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:35,P3-0104,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:35,P5-0104,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:35,P6-0104,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:35,P7-0104,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:40,P3-0105,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:40,P5-0105,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:40,P6-0105,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:40,P7-0105,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:45,P3-0106,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:45,P5-0106,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:45,P6-0106,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:45,P7-0106,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:50,P3-0107,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:50,P5-0107,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:50,P6-0107,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:50,P7-0107,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:08:55,P3-0108,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:08:55,P5-0108,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:08:55,P6-0108,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:08:55,P7-0108,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:00,P3-0109,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:00,P5-0109,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:00,P6-0109,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:00,P7-0109,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:05,P3-0110,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:05,P5-0110,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:05,P6-0110,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:05,P7-0110,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:10,P3-0111,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:10,P5-0111,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:10,P6-0111,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:10,P7-0111,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:15,P3-0112,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:15,P5-0112,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:15,P6-0112,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:15,P7-0112,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:20,P3-0113,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:20,P5-0113,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:20,P6-0113,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:20,P7-0113,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:25,P3-0114,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:25,P5-0114,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:25,P6-0114,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:25,P7-0114,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:30,P3-0115,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:30,P5-0115,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:30,P6-0115,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:30,P7-0115,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:35,P3-0116,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:35,P5-0116,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:35,P6-0116,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:35,P7-0116,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:40,P3-0117,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:40,P5-0117,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:40,P6-0117,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:40,P7-0117,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:45,P3-0118,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:45,P5-0118,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:45,P6-0118,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:45,P7-0118,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:50,P3-0119,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:50,P5-0119,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:50,P6-0119,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:50,P7-0119,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:09:55,P3-0120,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:09:55,P5-0120,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:09:55,P6-0120,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:09:55,P7-0120,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:00,P3-0121,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:00,P5-0121,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:00,P6-0121,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:00,P7-0121,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:05,P3-0122,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:05,P5-0122,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:05,P6-0122,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:05,P7-0122,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:10,P3-0123,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:10,P5-0123,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:10,P6-0123,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:10,P7-0123,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:15,P3-0124,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:15,P5-0124,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:15,P6-0124,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:15,P7-0124,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:20,P3-0125,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:20,P5-0125,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:20,P6-0125,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:20,P7-0125,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:25,P3-0126,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:25,P5-0126,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:25,P6-0126,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:25,P7-0126,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:30,P3-0127,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:30,P5-0127,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:30,P6-0127,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:30,P7-0127,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:35,P3-0128,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:35,P5-0128,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:35,P6-0128,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:35,P7-0128,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:40,P3-0129,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:40,P5-0129,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:40,P6-0129,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:40,P7-0129,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:45,P3-0130,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:45,P5-0130,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:45,P6-0130,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:45,P7-0130,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:50,P3-0131,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:50,P5-0131,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:50,P6-0131,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:50,P7-0131,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:10:55,P3-0132,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:10:55,P5-0132,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:10:55,P6-0132,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:10:55,P7-0132,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:00,P3-0133,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:00,P5-0133,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:00,P6-0133,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:00,P7-0133,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:05,P3-0134,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:05,P5-0134,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:05,P6-0134,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:05,P7-0134,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:10,P3-0135,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:10,P5-0135,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:10,P6-0135,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:10,P7-0135,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:15,P3-0136,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:15,P5-0136,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:15,P6-0136,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:15,P7-0136,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:20,P3-0137,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:20,P5-0137,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:20,P6-0137,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:20,P7-0137,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:25,P3-0138,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:25,P5-0138,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:25,P6-0138,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:25,P7-0138,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:30,P3-0139,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:30,P5-0139,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:30,P6-0139,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:30,P7-0139,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:35,P3-0140,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:35,P5-0140,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:35,P6-0140,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:35,P7-0140,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:40,P3-0141,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:40,P5-0141,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:40,P6-0141,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:40,P7-0141,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:45,P3-0142,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:45,P5-0142,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:45,P6-0142,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:45,P7-0142,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:50,P3-0143,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:50,P5-0143,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:50,P6-0143,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:50,P7-0143,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:11:55,P3-0144,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:11:55,P5-0144,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:11:55,P6-0144,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:11:55,P7-0144,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:00,P3-0145,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:00,P5-0145,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:00,P6-0145,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:00,P7-0145,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:05,P3-0146,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:05,P5-0146,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:05,P6-0146,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:05,P7-0146,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:10,P3-0147,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:10,P5-0147,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:10,P6-0147,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:10,P7-0147,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:15,P3-0148,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:15,P5-0148,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:15,P6-0148,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:15,P7-0148,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:20,P3-0149,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:20,P5-0149,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:20,P6-0149,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:20,P7-0149,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:25,P3-0150,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:25,P5-0150,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:25,P6-0150,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:25,P7-0150,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:30,P3-0151,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:30,P5-0151,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:30,P6-0151,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:30,P7-0151,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:35,P3-0152,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:35,P5-0152,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:35,P6-0152,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:35,P7-0152,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:40,P3-0153,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:40,P5-0153,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:40,P6-0153,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:40,P7-0153,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:45,P3-0154,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:45,P5-0154,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:45,P6-0154,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:45,P7-0154,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:50,P3-0155,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:50,P5-0155,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:50,P6-0155,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:50,P7-0155,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:12:55,P3-0156,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:12:55,P5-0156,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:12:55,P6-0156,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:12:55,P7-0156,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:00,P3-0157,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:00,P5-0157,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:00,P6-0157,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:00,P7-0157,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:05,P3-0158,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:05,P5-0158,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:05,P6-0158,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:05,P7-0158,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:10,P3-0159,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:10,P5-0159,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:10,P6-0159,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:10,P7-0159,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:15,P3-0160,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:15,P5-0160,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:15,P6-0160,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:15,P7-0160,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:20,P3-0161,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:20,P5-0161,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:20,P6-0161,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:20,P7-0161,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:25,P3-0162,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:25,P5-0162,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:25,P6-0162,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:25,P7-0162,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:30,P3-0163,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:30,P5-0163,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:30,P6-0163,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:30,P7-0163,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:35,P3-0164,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:35,P5-0164,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:35,P6-0164,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:35,P7-0164,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:40,P3-0165,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:40,P5-0165,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:40,P6-0165,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:40,P7-0165,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:45,P3-0166,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:45,P5-0166,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:45,P6-0166,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:45,P7-0166,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:50,P3-0167,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:50,P5-0167,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:50,P6-0167,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:50,P7-0167,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:13:55,P3-0168,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:13:55,P5-0168,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:13:55,P6-0168,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:13:55,P7-0168,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:14:00,P3-0169,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:14:00,P5-0169,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:14:00,P6-0169,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:14:00,P7-0169,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:14:05,P3-0170,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:14:05,P5-0170,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:14:05,P6-0170,45.3885825,-75.6970087,45.3896198,-75.694494
2021-10-11T06:14:05,P7-0170,45.388917569401215,-75.69595277883728,45.3896198,-75.694494
2021-10-11T06:14:10,P3-0171,45.3847,-75.6919,45.3792575,-75.7004525
2021-10-11T06:14:10,P5-0171,45.3876035,-75.6950176,45.3896198,-75.694494
2021-10-11T06:14:10,P6-0171,45.3885825,-75.6970087,45.3896198,-75.694494
